record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1071838679","-138900832","1992372864","4810.31","135","13.200000000000045","9.225","167","87","13.200000000000045","9.225",
"1071838680","-138901808","1992373120","4819.5","135","13.200000000000045","9.266","168","87","13.200000000000045","9.266",
"1071838681","-138902816","1992373120","4828.82","136","13.200000000000045","9.308","170","87","13.200000000000045","9.308",
"1071838682","-138903808","1992372864","4838.16","136","13.200000000000045","9.349","169","89","13.200000000000045","9.349",
"1071838683","-138904752","1992372608","4847.47","137","13.200000000000045","9.384","171","89","13.200000000000045","9.384",
"1071838684","-138905664","1992372224","4856.95","137","13.200000000000045","9.414","171","90","13.200000000000045","9.414",
"1071838685","-138906544","1992371584","4866.39","138","13.200000000000045","9.43","168","90","13.200000000000045","9.43",
"1071838686","-138907392","1992371072","4875.8","138","13.200000000000045","9.444","170","89","13.200000000000045","9.444",
"1071838687","-138908256","1992370560","4885.19","138","13.200000000000045","9.457","169","89","13.200000000000045","9.457",
"1071838688","-138909168","1992370048","4894.75","138","13.200000000000045","9.471","172","88","13.200000000000045","9.471",
"1071838689","-138910160","1992369792","4904.25","139","13.200000000000045","9.492","172","88","13.200000000000045","9.492",
"1071838690","-138911184","1992369664","4913.76","140","13.200000000000045","9.521","172","89","13.200000000000045","9.521",
"1071838691","-138912208","1992369792","4923.25","140","13.200000000000045","9.559","166","90","13.200000000000045","9.559",
"1071838692","-138913232","1992369792","4932.8","140","13.200000000000045","9.6","168","90","13.200000000000045","9.6",
"1071838693","-138914224","1992370176","4942.46","139","13.200000000000045","9.627","167","90","13.200000000000045","9.627",
"1071838694","-138915152","1992370688","4952.03","139","13.200000000000045","9.636","166","90","13.200000000000045","9.636",
"1071838695","-138916016","1992371328","4961.74","139","13.200000000000045","9.644","166","88","13.200000000000045","9.644",
"1071838696","-138916784","1992371968","4971.34","139","13.200000000000045","9.658","165","88","13.200000000000045","9.658",
"1071838697","-138917472","1992372736","4981.06","138","13.200000000000045","9.677","164","88","13.200000000000045","9.677",
"1071838698","-138918032","1992373632","4990.72","138","13.200000000000045","9.702","164","88","13.200000000000045","9.702",
"1071838699","-138918544","1992374528","5000.43","138","13.200000000000045","9.727","170","87","13.200000000000045","9.727",
"1071838700","-138919008","1992375424","5010.18","138","13.200000000000045","9.755","166","87","13.200000000000045","9.755",
"1071838701","-138919440","1992376576","5019.95","139","13.200000000000045","9.78","167","87","13.200000000000045","9.78",
"1071838702","-138919856","1992377472","5029.71","139","13.200000000000045","9.748","166","87","13.200000000000045","9.748",
"1071838703","-138920320","1992378368","5039.4","138","13.200000000000045","9.678","166","87","13.200000000000045","9.678",
"1071838704","-138920800","1992379264","5049.07","138","13.200000000000045","9.631","158","87","13.200000000000045","9.631",
"1071838705","-138921344","1992380160","5058.67","138","13.200000000000045","9.592","167","79","13.200000000000045","9.592",
"1071838706","-138921968","1992381056","5068.19","138","13.200000000000045","9.536","164","79","13.200000000000045","9.536",
"1071838707","-138922720","1992381824","5077.75","138","13.200000000000045","9.488","167","78","13.200000000000045","9.488",
"1071838708","-138923632","1992382208","5087.21","138","13.200000000000045","9.457","168","84","13.200000000000045","9.457",
"1071838709","-138924608","1992382592","5096.62","137","13.200000000000045","9.439","169","84","13.200000000000045","9.439",
"1071838710","-138925648","1992382592","5106.16","137","13.200000000000045","9.42","162","84","13.200000000000045","9.42",
"1071838711","-138926640","1992382592","5115.43","137","13.200000000000045","9.398","159","86","13.200000000000045","9.398",
"1071838712","-138927664","1992382336","5124.92","137","13.200000000000045","9.387","166","87","13.200000000000045","9.387",
"1071838713","-138928672","1992382336","5134.28","138","13.200000000000045","9.387","168","87","13.200000000000045","9.387",
"1071838714","-138929680","1992382208","5143.7","139","13.200000000000045","9.377","165","87","13.200000000000045","9.377",
"1071838715","-138930672","1992382208","5152.97","141","13.200000000000045","9.369","164","87","13.200000000000045","9.369",
"1071838716","-138931696","1992382336","5162.44","141","13.200000000000045","9.351","164","87","13.200000000000045","9.351",
"1071838717","-138932656","1992382592","5171.66","141","13.200000000000045","9.307","165","87","13.200000000000045","9.307",
"1071838718","-138933616","1992382976","5181.02","141","13.200000000000045","9.291","165","85","13.200000000000045","9.291",
"1071838719","-138934560","1992383232","5190.35","140","13.200000000000045","9.316","165","85","13.200000000000045","9.316",
"1071838720","-138935488","1992383616","5199.6","140","13.200000000000045","9.339","165","84","13.200000000000045","9.339",
"1071838721","-138936384","1992384000","5209.0","139","13.200000000000045","9.35","161","84","13.200000000000045","9.35",
"1071838722","-138937264","1992384512","5218.3","139","13.200000000000045","9.347","160","84","13.200000000000045","9.347",
"1071838723","-138938064","1992385280","5227.68","139","13.200000000000045","9.332","165","84","13.200000000000045","9.332",
"1071838724","-138938800","1992385792","5237.04","138","13.200000000000045","9.325","165","83","13.200000000000045","9.325",
"1071838725","-138939408","1992386688","5246.26","137","13.200000000000045","9.314","165","83","13.200000000000045","9.314",
"1071838726","-138939936","1992387712","5255.62","137","13.399999999999977","9.288","166","84","13.399999999999977","9.288",
"1071838727","-138940368","1992388608","5264.83","136","13.399999999999977","9.26","164","84","13.399999999999977","9.26",
"1071838728","-138940768","1992389504","5274.15","136","13.399999999999977","9.233","165","84","13.399999999999977","9.233",
"1071838729","-138941120","1992390400","5283.29","136","13.399999999999977","9.186","167","84","13.399999999999977","9.186",
"1071838730","-138941392","1992391296","5292.55","135","13.399999999999977","9.123","164","83","13.399999999999977","9.123",
"1071838731","-138941632","1992392192","5301.53","136","13.399999999999977","9.063","164","83","13.399999999999977","9.063",
"1071838732","-138941792","1992393344","5310.64","137","13.600000000000023","9.019","171","84","13.600000000000023","9.019",
"1071838733","-138941904","1992394240","5319.64","138","13.600000000000023","8.987","167","84","13.600000000000023","8.987",
"1071838734","-138941936","1992395136","5328.58","138","13.600000000000023","8.944","164","85","13.600000000000023","8.944",
"1071838735","-138941904","1992396160","5337.55","142","13.799999999999955","8.892","167","85","13.799999999999955","8.892",
"1071838736","-138941824","1992397184","5346.36","142","13.799999999999955","8.834","165","86","13.799999999999955","8.834",
"1071838737","-138941632","1992398080","5355.14","143","14.0","8.766","164","86","14.0","8.766",
"1071838738","-138941392","1992398976","5363.91","143","14.0","8.688","162","86","14.0","8.688",
"1071838739","-138941024","1992399872","5372.56","144","14.200000000000045","8.611","166","86","14.200000000000045","8.611",
"1071838740","-138940576","1992400768","5381.15","143","14.200000000000045","8.527","163","86","14.200000000000045","8.527",
"1071838741","-138940080","1992401536","5389.64","143","14.399999999999977","8.406","165","85","14.399999999999977","8.406",
"1071838742","-138939552","1992402176","5397.91","143","14.399999999999977","8.291","164","85","14.399999999999977","8.291",
"1071838743","-138938992","1992402944","5406.18","142","14.600000000000023","8.188","165","85","14.600000000000023","8.188",
"1071838744","-138938432","1992403712","5414.31","142","14.600000000000023","8.116","164","85","14.600000000000023","8.116",
"1071838745","-138937872","1992404224","5422.41","142","14.799999999999955","8.067","166","85","14.799999999999955","8.067",
"1071838746","-138937296","1992404992","5430.46","142","15.0","8.025","162","85","15.0","8.025",
"1071838747","-138936704","1992405504","5438.51","142","15.0","7.984","168","85","15.0","7.984",
"1071838748","-138936144","1992406272","5446.4","143","15.200000000000045","7.946","169","85","15.200000000000045","7.946",
"1071838749","-138935568","1992406784","5454.37","143","15.200000000000045","7.904","172","87","15.200000000000045","7.904",
"1071838750","-138934976","1992407552","5462.28","143","15.399999999999977","7.85","172","87","15.399999999999977","7.85",
"1071838751","-138934384","1992408064","5470.33","142","15.600000000000023","7.782","185","89","15.600000000000023","7.782",
"1071838752","-138933872","1992408832","5477.91","143","15.600000000000023","7.879","343","89","15.600000000000023","7.879",
"1071838753","-138933344","1992409472","5485.79","143","15.799999999999955","7.922","257","89","15.799999999999955","7.922",
"1071838754","-138932800","1992410240","5494.19","143","16.0","7.887","210","93","16.0","7.887",
"1071838755","-138932368","1992410752","5501.49","142","16.0","7.822","198","93","16.0","7.822",
"1071838756","-138931984","1992411648","5509.43","142","16.200000000000045","7.791","211","93","16.200000000000045","7.791",
"1071838757","-138931744","1992412416","5517.13","141","16.399999999999977","7.737","204","96","16.399999999999977","7.737",
"1071838758","-138931776","1992413312","5524.77","142","16.399999999999977","7.669","203","96","16.399999999999977","7.669",
"1071838759","-138932016","1992414080","5532.43","143","16.600000000000023","7.627","201","86","16.600000000000023","7.627",
"1071838760","-138932368","1992414720","5540.09","143","16.799999999999955","7.614","204","83","16.799999999999955","7.614",
"1071838761","-138932800","1992415488","5547.69","144","16.799999999999955","7.628","204","83","16.799999999999955","7.628",
"1071838762","-138933296","1992416256","5555.38","144","17.0","7.663","206","88","17.0","7.663",
"1071838763","-138933840","1992416768","5563.02","144","17.0","7.705","197","90","17.0","7.705",
"1071838764","-138934432","1992417280","5570.78","144","17.200000000000045","7.752","198","90","17.200000000000045","7.752",
"1071838765","-138935056","1992417920","5578.52","144","17.200000000000045","7.795","205","90","17.200000000000045","7.795",
"1071838766","-138935728","1992418432","5586.32","144","17.399999999999977","7.836","204","89","17.399999999999977","7.836",
"1071838767","-138936432","1992418944","5594.23","144","17.399999999999977","7.887","205","89","17.399999999999977","7.887",
"1071838768","-138937184","1992419328","5602.18","145","17.399999999999977","7.957","206","90","17.399999999999977","7.957",
"1071838769","-138937952","1992419712","5610.14","145","17.399999999999977","8.046","205","90","17.399999999999977","8.046",
"1071838770","-138938768","1992420096","5618.18","145","17.600000000000023","8.141","205","91","17.600000000000023","8.141",
"1071838771","-138939632","1992420224","5626.47","146","17.600000000000023","8.234","203","92","17.600000000000023","8.234",
"1071838772","-138940528","1992420480","5634.76","146","17.600000000000023","8.339","204","92","17.600000000000023","8.339",
"1071838773","-138941424","1992420480","5643.06","146","17.600000000000023","8.458","204","92","17.600000000000023","8.458",
"1071838774","-138942336","1992420224","5651.64","147","17.600000000000023","8.597","204","91","17.600000000000023","8.597",
"1071838775","-138943216","1992419840","5660.36","147","17.399999999999977","8.758","202","91","17.399999999999977","8.758",
"1071838776","-138944032","1992419328","5669.19","148","17.399999999999977","8.936","202","90","17.399999999999977","8.936",
"1071838777","-138944800","1992418816","5678.24","148","17.200000000000045","9.124","200","90","17.200000000000045","9.124",
"1071838778","-138945520","1992418048","5687.46","148","17.200000000000045","9.313","200","89","17.200000000000045","9.313",
"1071838779","-138946240","1992417280","5697.31","148","17.0","9.509","200","89","17.0","9.509",
"1071838780","-138946864","1992416640","5706.35","149","16.799999999999955","9.686","200","89","16.799999999999955","9.686",
"1071838781","-138947504","1992415744","5716.13","150","16.799999999999955","9.875","201","90","16.799999999999955","9.875",
"1071838782","-138948160","1992414720","5726.1","150","16.600000000000023","10.059","200","90","16.600000000000023","10.059",
"1071838783","-138948800","1992413824","5736.27","150","16.399999999999977","10.236","200","90","16.399999999999977","10.236",
"1071838784","-138949440","1992412928","5746.63","149","16.200000000000045","10.42","207","89","16.200000000000045","10.42",
"1071838785","-138950112","1992412032","5757.17","149","16.200000000000045","10.558","204","89","16.200000000000045","10.558",
"1071838786","-138950736","1992411136","5767.76","149","16.0","10.689","199","90","16.0","10.689",
"1071838787","-138951376","1992409984","5778.45","149","15.799999999999955","10.83","202","91","15.799999999999955","10.83",
"1071838788","-138952032","1992409088","5789.42","149","15.600000000000023","10.978","204","91","15.600000000000023","10.978",
"1071838789","-138952672","1992408064","5800.49","149","15.399999999999977","11.11","202","91","15.399999999999977","11.11",
"1071838790","-138953328","1992407168","5811.69","149","15.200000000000045","11.244","204","91","15.200000000000045","11.244",
"1071838791","-138953984","1992406016","5822.88","150","15.200000000000045","11.366","205","91","15.200000000000045","11.366",
"1071838792","-138954640","1992404992","5834.31","150","15.0","11.496","206","90","15.0","11.496",
"1071838793","-138955328","1992404096","5845.92","150","14.799999999999955","11.614","202","90","14.799999999999955","11.614",
"1071838794","-138956048","1992402944","5857.55","150","14.600000000000023","11.695","202","88","14.600000000000023","11.695",
"1071838795","-138956736","1992401792","5869.26","150","14.399999999999977","11.775","201","88","14.399999999999977","11.775",
"1071838796","-138957440","1992400768","5881.2","151","14.200000000000045","11.865","202","88","14.200000000000045","11.865",
"1071838797","-138958176","1992399616","5893.08","151","14.0","11.931","203","91","14.0","11.931",
"1071838798","-138958944","1992398592","5905.08","150","13.799999999999955","11.976","204","91","13.799999999999955","11.976",
"1071838799","-138959744","1992397696","5916.94","150","13.799999999999955","12.02","205","91","13.799999999999955","12.02",
"1071838800","-138960608","1992396544","5929.02","151","13.600000000000023","12.059","202","90","13.600000000000023","12.059",
"1071838801","-138961600","1992395904","5941.12","151","13.399999999999977","12.09","202","90","13.399999999999977","12.09",
"1071838802","-138962720","1992395136","5953.3","151","13.200000000000045","12.105","203","90","13.200000000000045","12.105",
"1071838803","-138963952","1992394752","5965.4","151","13.200000000000045","12.095","201","92","13.200000000000045","12.095",
"1071838804","-138965248","1992394752","5977.36","152","13.200000000000045","12.053","205","94","13.200000000000045","12.053",
"1071838805","-138966464","1992395136","5989.35","152","13.200000000000045","11.978","206","94","13.200000000000045","11.978",
"1071838806","-138967552","1992395904","6001.28","152","13.200000000000045","11.881","207","94","13.200000000000045","11.881",
"1071838807","-138968528","1992396544","6013.21","152","13.399999999999977","11.778","206","94","13.399999999999977","11.778",
"1071838808","-138969440","1992397440","6024.89","152","13.399999999999977","11.686","202","94","13.399999999999977","11.686",
"1071838809","-138970304","1992398336","6036.61","153","13.399999999999977","11.625","203","94","13.399999999999977","11.625",
"1071838810","-138970928","1992399488","6048.19","153","13.399999999999977","11.571","206","93","13.399999999999977","11.571",
"1071838811","-138971360","1992400768","6059.66","153","13.600000000000023","11.516","204","93","13.600000000000023","11.516",
"1071838812","-138971696","1992401792","6071.16","153","13.600000000000023","11.435","170","93","13.600000000000023","11.435",
"1071838813","-138971968","1992403072","6082.52","153","13.600000000000023","11.224","48","97","13.600000000000023","11.224",
"1071838814","-138972224","1992404224","6093.59","152","13.799999999999955","10.999","66","97","13.799999999999955","10.999",
"1071838815","-138972544","1992405504","6104.48","151","13.799999999999955","10.747","39","97","13.799999999999955","10.747",
"1071838816","-138972992","1992406528","6115.19","150","13.799999999999955","10.568","131","97","13.799999999999955","10.568",
"1071838817","-138973440","1992407552","6125.67","151","13.799999999999955","10.419","113","89","13.799999999999955","10.419",
"1071838818","-138973872","1992408576","6136.03","151","14.0","10.224","135","89","14.0","10.224",
"1071838819","-138974304","1992409728","6146.09","152","14.0","10.083","138","89","14.0","10.083",
"1071838820","-138974832","1992410624","6156.08","152","14.0","9.949","130","75","14.0","9.949",
"1071838821","-138975568","1992411264","6165.97","152","14.200000000000045","9.794","142","75","14.200000000000045","9.794",
"1071838822","-138976544","1992411648","6175.78","152","14.0","9.736","137","75","14.0","9.736",
"1071838823","-138977584","1992411648","6185.53","151","14.0","9.751","135","67","14.0","9.751",
"1071838824","-138978624","1992411520","6195.32","151","14.0","9.78","134","67","14.0","9.78",
"1071838825","-138979632","1992411136","6205.12","151","14.0","9.813","138","67","14.0","9.813",
"1071838826","-138980608","1992410752","6214.89","151","13.799999999999955","9.853","138","62","13.799999999999955","9.853",
"1071838827","-138981568","1992410240","6224.8","150","13.799999999999955","9.882","123","62","13.799999999999955","9.882",
"1071838828","-138982496","1992409856","6234.68","150","13.799999999999955","9.911","131","62","13.799999999999955","9.911",
"1071838829","-138983392","1992409088","6244.59","148","13.799999999999955","9.925","134","62","13.799999999999955","9.925",
"1071838830","-138984240","1992408576","6254.58","147","13.600000000000023","10.053","138","59","13.600000000000023","10.053",
"1071838831","-138985024","1992407808","6264.62","146","13.600000000000023","10.108","117","59","13.600000000000023","10.108",
"1071838832","-138985696","1992406912","6274.69","147","13.799999999999955","10.099","126","59","13.799999999999955","10.099",
"1071838833","-138986224","1992406016","6284.78","146","13.799999999999955","10.083","146","56","13.799999999999955","10.083",
"1071838834","-138986608","1992404992","6294.99","145","13.799999999999955","10.045","135","56","13.799999999999955","10.045",
"1071838835","-138986864","1992403840","6305.0","145","13.799999999999955","10.017","130","56","13.799999999999955","10.017",
"1071838836","-138986944","1992402816","6314.99","144","13.799999999999955","9.908","144","53","13.799999999999955","9.908",
"1071838837","-138986880","1992401664","6324.77","143","13.799999999999955","9.784","135","53","13.799999999999955","9.784",
"1071838838","-138986736","1992400640","6334.47","142","13.799999999999955","9.678","127","53","13.799999999999955","9.678",
"1071838839","-138986576","1992399616","6344.15","143","13.799999999999955","9.656","135","53","13.799999999999955","9.656",
"1071838840","-138986416","1992398592","6353.82","143","13.799999999999955","9.643","145","51","13.799999999999955","9.643",
"1071838841","-138986272","1992397440","6363.39","144","13.799999999999955","9.616","69","51","13.799999999999955","9.616",
"1071838842","-138986160","1992396544","6373.0","145","13.799999999999955","9.591","135","51","13.799999999999955","9.591",
"1071838843","-138986128","1992395520","6382.59","145","13.799999999999955","9.578","120","49","13.799999999999955","9.578",
"1071838844","-138986240","1992394368","6392.18","144","13.799999999999955","9.563","116","49","13.799999999999955","9.563",
"1071838845","-138986544","1992393472","6401.74","143","13.799999999999955","9.568","148","49","13.799999999999955","9.568",
"1071838846","-138987088","1992392576","6411.31","141","13.799999999999955","9.578","139","51","13.799999999999955","9.578",
"1071838847","-138987824","1992391808","6420.96","142","13.799999999999955","9.589","143","51","13.799999999999955","9.589",
"1071838848","-138988656","1992391168","6430.54","142","13.799999999999955","9.593","133","51","13.799999999999955","9.593",
"1071838849","-138989536","1992390528","6440.1","142","13.600000000000023","9.596","129","55","13.600000000000023","9.596",
"1071838850","-138990464","1992390144","6449.66","139","13.600000000000023","9.596","137","55","13.600000000000023","9.596",
"1071838851","-138991392","1992389632","6459.3","138","13.600000000000023","9.597","126","55","13.600000000000023","9.597",
"1071838852","-138992352","1992389248","6468.95","137","13.600000000000023","9.6","146","55","13.600000000000023","9.6",
"1071838853","-138993264","1992388736","6478.48","133","13.600000000000023","9.609","149","56","13.600000000000023","9.609",
"1071838854","-138994192","1992388352","6488.17","132","13.600000000000023","9.62","135","56","13.600000000000023","9.62",
"1071838855","-138995008","1992387712","6497.68","131","13.600000000000023","9.623","135","56","13.600000000000023","9.623",
"1071838856","-138995664","1992386944","6507.41","129","13.600000000000023","9.623","135","57","13.600000000000023","9.623",
"1071838857","-138996128","1992386048","6516.93","129","13.600000000000023","9.61","135","57","13.600000000000023","9.61",
"1071838858","-138996416","1992384896","6526.51","129","13.600000000000023","9.59","145","57","13.600000000000023","9.59",
"1071838859","-138996528","1992383872","6536.16","128","13.600000000000023","9.572","128","57","13.600000000000023","9.572",
"1071838860","-138996416","1992382976","6545.68","127","13.600000000000023","9.554","134","60","13.600000000000023","9.554",
"1071838861","-138996128","1992381824","6555.27","127","13.600000000000023","9.553","130","60","13.600000000000023","9.553",
"1071838862","-138995664","1992380928","6564.87","127","13.600000000000023","9.573","143","60","13.600000000000023","9.573",
"1071838863","-138995008","1992380160","6574.44","127","13.600000000000023","9.613","138","59","13.600000000000023","9.613",
"1071838864","-138994128","1992379648","6584.08","129","13.600000000000023","9.664","137","59","13.600000000000023","9.664",
"1071838865","-138993184","1992379136","6593.72","129","13.600000000000023","9.726","141","59","13.600000000000023","9.726",
"1071838866","-138992176","1992378752","6603.53","129","13.399999999999977","9.827","134","57","13.399999999999977","9.827",
"1071838867","-138991168","1992378496","6613.39","129","13.399999999999977","9.985","121","57","13.399999999999977","9.985",
"1071838868","-138990128","1992378240","6623.45","128","13.399999999999977","10.052","134","57","13.399999999999977","10.052",
"1071838869","-138989120","1992377600","6633.54","127","13.399999999999977","10.062","116","57","13.399999999999977","10.062",
"1071838870","-138988160","1992377216","6643.62","127","13.200000000000045","10.091","196","56","13.200000000000045","10.091",
"1071838871","-138987280","1992376576","6653.7","126","13.200000000000045","10.173","159","56","13.200000000000045","10.173",
"1071838872","-138986464","1992375808","6664.01","126","13.200000000000045","10.262","231","52","13.200000000000045","10.262",
"1071838873","-138985824","1992374912","6674.23","128","13.200000000000045","10.395","228","52","13.200000000000045","10.395",
"1071838874","-138985312","1992373760","6684.81","129","13.200000000000045","10.478","227","59","13.200000000000045","10.478",
"1071838875","-138984976","1992372736","6695.21","132","13.200000000000045","10.589","227","59","13.200000000000045","10.589",
"1071838876","-138984752","1992371584","6705.82","133","13.200000000000045","10.654","228","70","13.200000000000045","10.654",
"1071838877","-138984608","1992370560","6716.54","134","13.200000000000045","10.71","221","75","13.200000000000045","10.71",
"1071838878","-138984512","1992369280","6727.28","135","13.0","10.764","224","75","13.0","10.764",
"1071838879","-138984464","1992368128","6738.14","136","13.0","10.82","226","80","13.0","10.82",
"1071838880","-138984448","1992366848","6748.88","136","13.0","10.87","224","80","13.0","10.87",
"1071838881","-138984448","1992365824","6759.83","136","13.0","10.905","225","83","13.0","10.905",
"1071838882","-138984464","1992364544","6770.83","136","13.0","10.943","226","86","13.0","10.943",
"1071838883","-138984512","1992363392","6781.69","137","13.0","10.848","226","86","13.0","10.848",
"1071838884","-138984560","1992362112","6792.41","137","13.0","10.758","224","89","13.0","10.758",
"1071838885","-138984592","1992361088","6803.11","138","13.200000000000045","10.712","227","89","13.200000000000045","10.712",
"1071838886","-138984672","1992359808","6814.02","138","13.200000000000045","10.767","225","89","13.200000000000045","10.767",
"1071838887","-138984752","1992358656","6824.64","139","13.200000000000045","10.758","225","89","13.200000000000045","10.758",
"1071838888","-138984832","1992357632","6835.44","139","13.200000000000045","10.795","224","88","13.200000000000045","10.795",
"1071838889","-138984864","1992356352","6846.32","139","13.200000000000045","10.813","225","87","13.200000000000045","10.813",
"1071838890","-138984912","1992355200","6857.14","139","13.200000000000045","10.821","225","87","13.200000000000045","10.821",
"1071838891","-138984976","1992353920","6867.85","140","13.200000000000045","10.851","221","88","13.200000000000045","10.851",
"1071838892","-138984992","1992352896","6878.78","141","13.200000000000045","10.883","224","87","13.200000000000045","10.883",
"1071838893","-138984992","1992351616","6889.65","141","13.200000000000045","10.914","230","87","13.200000000000045","10.914",
"1071838894","-138984960","1992350464","6900.57","141","13.200000000000045","10.935","222","86","13.200000000000045","10.935",
"1071838895","-138984912","1992349184","6911.49","142","13.200000000000045","10.932","222","86","13.200000000000045","10.932",
"1071838896","-138984832","1992348032","6922.43","142","13.200000000000045","10.922","221","88","13.200000000000045","10.922",
"1071838897","-138984704","1992346880","6933.35","143","13.200000000000045","10.912","224","88","13.200000000000045","10.912",
"1071838898","-138984560","1992345600","6944.36","143","13.200000000000045","10.906","225","88","13.200000000000045","10.906",
"1071838899","-138984416","1992344448","6955.14","143","13.200000000000045","10.906","226","88","13.200000000000045","10.906",
"1071838900","-138984256","1992343296","6966.09","143","13.200000000000045","10.913","224","89","13.200000000000045","10.913",
"1071838901","-138984080","1992342144","6977.05","144","13.200000000000045","10.917","226","89","13.200000000000045","10.917",
"1071838902","-138983920","1992340864","6987.96","145","13.200000000000045","10.9","224","89","13.200000000000045","10.9",
"1071838903","-138983760","1992339840","6998.79","145","13.200000000000045","10.878","223","87","13.200000000000045","10.878",
"1071838904","-138983568","1992338688","7009.72","145","13.200000000000045","10.863","226","88","13.200000000000045","10.863",
"1071838905","-138983376","1992337408","7020.56","146","13.200000000000045","10.861","226","88","13.200000000000045","10.861",
"1071838906","-138983200","1992336256","7031.49","145","13.200000000000045","10.847","227","89","13.200000000000045","10.847",
"1071838907","-138983024","1992335104","7042.26","145","13.200000000000045","10.814","225","90","13.200000000000045","10.814",
"1071838908","-138982832","1992333952","7052.98","145","13.200000000000045","10.781","229","90","13.200000000000045","10.781",
"1071838909","-138982640","1992332800","7063.82","145","13.200000000000045","10.743","221","91","13.200000000000045","10.743",
"1071838910","-138982448","1992331648","7074.57","145","13.200000000000045","10.701","223","91","13.200000000000045","10.701",
"1071838911","-138982256","1992330496","7085.21","145","13.200000000000045","10.66","224","91","13.200000000000045","10.66",
"1071838912","-138982064","1992329344","7095.85","146","13.200000000000045","10.617","227","91","13.200000000000045","10.617",
"1071838913","-138981856","1992328064","7106.43","146","13.200000000000045","10.575","227","91","13.200000000000045","10.575",
"1071838914","-138981664","1992327040","7116.99","147","13.200000000000045","10.531","224","91","13.200000000000045","10.531",
"1071838915","-138981472","1992325888","7127.54","147","13.200000000000045","10.491","231","91","13.200000000000045","10.491",
"1071838916","-138981296","1992324864","7138.08","148","13.200000000000045","10.478","226","91","13.200000000000045","10.478",
"1071838917","-138981104","1992323584","7148.5","149","13.200000000000045","10.47","237","92","13.200000000000045","10.47",
"1071838918","-138980928","1992322432","7158.81","149","13.200000000000045","10.297","53","92","13.200000000000045","10.297",
"1071838919","-138980736","1992321408","7169.07","150","13.200000000000045","10.09","70","92","13.200000000000045","10.09",
"1071838920","-138980576","1992320256","7179.09","150","13.200000000000045","9.882","31","92","13.200000000000045","9.882",
"1071838921","-138980416","1992319360","7188.77","150","13.200000000000045","9.682","97","92","13.200000000000045","9.682",
"1071838922","-138980272","1992318336","7198.38","149","13.200000000000045","9.561","115","92","13.200000000000045","9.561",
"1071838923","-138980128","1992317184","7207.91","150","13.200000000000045","9.454","110","84","13.200000000000045","9.454",
"1071838924","-138980016","1992316288","7217.28","150","13.200000000000045","9.356","112","84","13.200000000000045","9.356",
"1071838925","-138979904","1992315264","7226.67","149","13.200000000000045","9.262","107","84","13.200000000000045","9.262",
"1071838926","-138979808","1992314240","7235.91","149","13.200000000000045","9.172","112","73","13.200000000000045","9.172",
"1071838927","-138979712","1992313216","7245.06","148","13.200000000000045","9.092","94","73","13.200000000000045","9.092",
"1071838928","-138979632","1992312320","7254.08","148","13.200000000000045","9.011","113","73","13.200000000000045","9.011",
"1071838929","-138979552","1992311168","7262.98","147","13.0","8.944","111","67","13.0","8.944",
"1071838930","-138979552","1992310272","7271.87","147","13.0","8.894","113","67","13.0","8.894",
"1071838931","-138979712","1992309376","7280.84","146","13.0","8.849","135","67","13.0","8.849",
"1071838932","-138980064","1992308480","7289.72","146","13.0","8.987","353","61","13.0","8.987",
"1071838933","-138980528","1992307584","7298.75","146","13.0","9.215","252","61","13.0","9.215",
"1071838934","-138981008","1992306688","7308.02","146","13.0","9.314","223","66","13.0","9.314",
"1071838935","-138981552","1992305792","7317.43","147","13.200000000000045","9.387","224","66","13.200000000000045","9.387",
"1071838936","-138982160","1992305024","7326.84","146","13.200000000000045","9.454","242","74","13.200000000000045","9.454",
"1071838937","-138982832","1992304256","7336.41","146","13.200000000000045","9.506","225","79","13.200000000000045","9.506",
"1071838938","-138983488","1992303360","7345.8","146","13.200000000000045","9.518","221","79","13.200000000000045","9.518",
"1071838939","-138984208","1992302592","7355.41","147","13.200000000000045","9.516","225","84","13.200000000000045","9.516",
"1071838940","-138984912","1992301952","7364.83","148","13.200000000000045","9.513","223","88","13.200000000000045","9.513",
"1071838941","-138985648","1992301184","7374.37","148","13.200000000000045","9.51","225","88","13.200000000000045","9.51",
"1071838942","-138986368","1992300416","7383.86","148","13.399999999999977","9.507","225","90","13.399999999999977","9.507",
"1071838943","-138987120","1992299776","7393.47","148","13.399999999999977","9.505","226","90","13.399999999999977","9.505",
"1071838944","-138987840","1992299008","7402.89","149","13.399999999999977","9.505","226","90","13.399999999999977","9.505",
"1071838945","-138988576","1992298240","7412.36","148","13.399999999999977","9.51","225","90","13.399999999999977","9.51",
"1071838946","-138989328","1992297600","7421.94","149","13.399999999999977","9.529","222","90","13.399999999999977","9.529",
"1071838947","-138990048","1992296832","7431.52","149","13.399999999999977","9.563","227","91","13.399999999999977","9.563",
"1071838948","-138990752","1992296064","7441.08","149","13.399999999999977","9.611","224","93","13.399999999999977","9.611",
"1071838949","-138991408","1992295168","7450.77","149","13.600000000000023","9.651","224","93","13.600000000000023","9.651",
